,ID,is_lens
741,268904,True
7225,268905,True
8840,268906,True
7526,268907,True
796,268908,False
4123,268909,True
2224,268910,True
4500,268911,True
1220,268912,True
4221,268913,True
4849,268914,False
4977,268915,True
4067,268916,True
275,268917,True
1994,268918,True
6503,268919,True
3419,268920,True
9153,268921,True
603,268922,True
6089,268923,True
8931,268924,True
2130,268925,True
1860,268926,True
144,268927,True
3809,268928,True
8880,268929,True
5942,268930,True
2656,268931,True
946,268932,True
640,268933,True
5956,268934,True
3167,268935,False
2278,268936,True
1937,268937,True
3770,268938,True
127,268939,True
9413,268940,True
2861,268941,True
7988,268942,True
6772,268943,True
5697,268944,True
9447,268945,True
9901,268946,True
1756,268947,True
6006,268948,True
4488,268949,True
6656,268950,False
3726,268951,True
7226,268952,True
6887,268953,True
2596,268954,False
8883,268955,False
5057,268956,True
1599,268957,True
3517,268958,True
1498,268959,True
3637,268960,True
4543,268961,True
7669,268962,True
7050,268963,True
7370,268964,True
7833,268965,True
9724,268966,True
6636,268967,True
9261,268968,True
465,268969,True
4254,268970,True
2359,268971,True
7380,268972,True
1344,268973,False
6402,268974,True
8611,268975,True
4556,268976,True
9880,268977,True
2792,268978,True
5617,268979,True
6076,268980,True
6606,268981,True
845,268982,True
2525,268983,True
5623,268984,True
4898,268985,False
5817,268986,True
9810,268987,True
1031,268988,True
2437,268989,True
9482,268990,True
697,268991,True
8227,268992,True
9830,268993,True
9912,268994,True
5930,268995,False
9331,268996,False
8593,268997,True
9807,268998,True
1043,268999,False
4238,269000,True
8384,269001,True
5612,269002,True
2791,269003,True
8197,269004,True
8165,269005,False
5641,269006,False
4553,269007,True
8596,269008,True
8568,269009,True
5634,269010,True
9019,269011,True
8710,269012,True
5309,269013,True
1874,269014,True
5989,269015,True
4406,269016,True
7637,269017,True
5154,269018,True
2213,269019,True
4746,269020,True
569,269021,True
6920,269022,False
2730,269023,True
4212,269024,True
61,269025,True
4419,269026,True
4865,269027,True
2115,269028,True
5769,269029,True
4660,269030,True
7613,269031,True
8798,269032,True
6594,269033,True
7893,269034,True
4529,269035,True
7528,269036,True
6755,269037,True
3993,269038,True
6228,269039,True
6026,269040,False
8708,269041,True
4158,269042,True
2710,269043,False
4887,269044,True
9851,269045,True
9327,269046,True
674,269047,True
3612,269048,False
6634,269049,True
2850,269050,True
3420,269051,True
5067,269052,True
3503,269053,True
9954,269054,False
1620,269055,True
8825,269056,True
1739,269057,True
9112,269058,True
9638,269059,True
9438,269060,True
812,269061,True
3506,269062,False
2785,269063,True
9668,269064,True
8078,269065,True
4205,269066,True
5080,269067,False
9437,269068,True
1912,269069,True
7855,269070,True
31,269071,True
4661,269072,True
2347,269073,True
6320,269074,True
8799,269075,True
7349,269076,True
2263,269077,True
6313,269078,True
1152,269079,True
3112,269080,True
440,269081,True
1833,269082,False
8477,269083,True
4342,269084,True
4140,269085,True
9360,269086,True
9992,269087,True
2719,269088,True
8560,269089,True
3750,269090,True
6801,269091,True
364,269092,True
715,269093,True
7029,269094,True
4510,269095,True
9479,269096,True
9182,269097,False
1992,269098,True
2978,269099,True
9210,269100,True
7603,269101,True
7236,269102,True
3059,269103,True
5553,269104,False
4619,269105,True
3696,269106,True
7584,269107,False
3052,269108,True
4299,269109,True
7139,269110,True
3690,269111,True
8810,269112,True
9143,269113,True
705,269114,True
2216,269115,True
7177,269116,True
3288,269117,True
3731,269118,True
4797,269119,True
1166,269120,True
2552,269121,True
6620,269122,True
303,269123,True
4718,269124,True
8624,269125,True
9853,269126,True
2700,269127,True
3666,269128,True
8074,269129,True
9680,269130,True
8579,269131,True
4432,269132,True
8687,269133,False
7523,269134,True
1630,269135,True
7394,269136,True
5018,269137,True
1631,269138,True
1322,269139,True
3965,269140,True
1537,269141,True
203,269142,True
4620,269143,True
6069,269144,True
3776,269145,True
8657,269146,True
8242,269147,True
2571,269148,True
3071,269149,True
164,269150,True
539,269151,True
7620,269152,True
1980,269153,True
4412,269154,True
1480,269155,True
366,269156,True
3323,269157,False
9995,269158,True
6290,269159,True
5252,269160,True
85,269161,True
9335,269162,True
9932,269163,True
8427,269164,True
258,269165,True
8437,269166,True
5416,269167,True
9423,269168,False
8541,269169,True
1177,269170,True
3541,269171,True
6268,269172,True
8214,269173,True
9944,269174,True
7386,269175,True
5334,269176,True
4005,269177,True
4189,269178,True
4130,269179,True
4650,269180,False
1934,269181,True
1787,269182,True
716,269183,True
2839,269184,True
7149,269185,True
129,269186,True
3291,269187,True
9031,269188,True
1035,269189,True
5428,269190,True
6373,269191,True
8902,269192,True
301,269193,True
9527,269194,True
1148,269195,True
5130,269196,True
922,269197,True
3818,269198,True
2808,269199,True
2892,269200,True
5367,269201,False
4072,269202,True
5581,269203,True
1305,269204,True
9403,269205,True
2659,269206,True
2234,269207,True
3,269208,True
3389,269209,True
2688,269210,True
5446,269211,False
226,269212,True
822,269213,False
1040,269214,True
9951,269215,True
5926,269216,False
5645,269217,False
6419,269218,True
1083,269219,True
8189,269220,True
3934,269221,False
7416,269222,False
4215,269223,True
9553,269224,True
6130,269225,True
4639,269226,True
7055,269227,True
6068,269228,True
5500,269229,True
3799,269230,True
9135,269231,True
335,269232,True
4907,269233,True
6230,269234,True
5162,269235,True
839,269236,True
8108,269237,True
9630,269238,True
5898,269239,True
689,269240,True
5373,269241,True
7255,269242,True
2919,269243,True
8273,269244,True
315,269245,True
2122,269246,True
503,269247,True
2699,269248,True
2947,269249,False
2623,269250,True
9481,269251,True
1591,269252,True
8128,269253,True
8004,269254,True
14,269255,True
3906,269256,True
383,269257,True
4935,269258,True
8428,269259,True
9855,269260,False
4737,269261,False
8890,269262,True
6854,269263,True
3366,269264,True
5229,269265,True
8848,269266,True
5831,269267,True
3676,269268,True
8421,269269,True
8055,269270,True
6370,269271,True
3358,269272,True
6672,269273,True
2871,269274,True
4716,269275,True
5755,269276,True
8450,269277,True
3372,269278,True
8653,269279,True
6621,269280,True
7487,269281,True
2538,269282,True
3524,269283,True
1303,269284,True
1057,269285,True
3542,269286,True
8585,269287,True
4458,269288,True
2704,269289,True
4222,269290,True
346,269291,True
666,269292,True
6932,269293,True
8057,269294,True
4878,269295,False
6244,269296,True
6989,269297,True
844,269298,True
7586,269299,True
4567,269300,True
8486,269301,True
4100,269302,True
649,269303,True
8333,269304,True
1925,269305,True
4616,269306,True
9922,269307,True
3248,269308,True
6409,269309,True
6,269310,True
488,269311,True
4795,269312,True
1950,269313,True
5945,269314,True
6759,269315,True
6611,269316,True
7704,269317,True
8463,269318,True
1749,269319,True
3428,269320,True
4167,269321,True
3365,269322,True
1091,269323,True
3767,269324,True
2754,269325,True
1316,269326,True
7859,269327,True
6556,269328,True
4367,269329,True
3251,269330,True
1330,269331,True
8971,269332,True
4607,269333,True
5098,269334,False
3230,269335,True
1600,269336,False
7264,269337,True
5182,269338,True
7193,269339,True
4385,269340,True
2384,269341,True
8334,269342,True
6150,269343,True
3853,269344,True
2615,269345,True
9188,269346,True
1939,269347,True
3240,269348,True
5043,269349,True
3979,269350,True
8846,269351,True
6063,269352,True
6632,269353,True
9827,269354,True
5453,269355,True
3308,269356,True
8193,269357,True
5727,269358,True
8215,269359,False
4826,269360,True
7566,269361,True
5679,269362,True
9284,269363,True
207,269364,True
600,269365,True
7872,269366,True
9146,269367,True
2862,269368,True
986,269369,True
398,269370,True
9046,269371,True
259,269372,True
214,269373,True
3174,269374,True
8461,269375,True
1358,269376,True
7651,269377,True
2899,269378,True
8402,269379,True
2407,269380,True
1910,269381,True
5707,269382,True
3159,269383,True
7787,269384,False
5263,269385,True
8438,269386,True
8715,269387,False
4330,269388,True
5118,269389,True
3160,269390,True
5225,269391,True
8065,269392,True
9186,269393,True
4662,269394,True
8088,269395,False
9885,269396,True
5776,269397,True
5915,269398,True
5180,269399,True
755,269400,True
3080,269401,True
5881,269402,True
4995,269403,True
9204,269404,True
1961,269405,True
1368,269406,True
3875,269407,False
7904,269408,True
3386,269409,True
1007,269410,True
175,269411,True
9197,269412,True
407,269413,False
2048,269414,True
5501,269415,True
9672,269416,True
7978,269417,True
7979,269418,False
4233,269419,False
1668,269420,True
7096,269421,True
6549,269422,False
9718,269423,True
6256,269424,True
6124,269425,True
2255,269426,True
9819,269427,True
9913,269428,True
5793,269429,False
2349,269430,True
4471,269431,True
8018,269432,True
6904,269433,True
4756,269434,True
5932,269435,True
3943,269436,True
4394,269437,True
9071,269438,True
2427,269439,True
5279,269440,True
6934,269441,False
9735,269442,True
5849,269443,True
9287,269444,True
9822,269445,False
4083,269446,True
2187,269447,True
4001,269448,True
5207,269449,True
7685,269450,True
2223,269451,True
5832,269452,True
5107,269453,True
7335,269454,True
1851,269455,True
3376,269456,True
2926,269457,True
2922,269458,True
5259,269459,True
9725,269460,True
1824,269461,True
5014,269462,True
9751,269463,True
5998,269464,True
7127,269465,True
3873,269466,True
4289,269467,True
2441,269468,True
3786,269469,True
8212,269470,True
2901,269471,True
7469,269472,True
7345,269473,True
6775,269474,False
2105,269475,True
6871,269476,True
389,269477,False
8313,269478,True
7453,269479,True
1541,269480,True
8119,269481,True
7583,269482,False
3008,269483,True
6270,269484,True
9617,269485,True
3309,269486,True
709,269487,True
9656,269488,True
827,269489,True
2602,269490,False
6738,269491,True
9100,269492,False
1974,269493,True
6216,269494,True
8203,269495,True
7197,269496,False
2858,269497,True
9665,269498,True
5114,269499,True
5016,269500,True
8389,269501,True
9254,269502,True
1301,269503,True
8455,269504,True
6542,269505,False
4217,269506,True
4042,269507,True
5206,269508,True
4418,269509,True
5116,269510,True
4077,269511,True
9214,269512,True
5927,269513,True
9357,269514,True
6529,269515,True
4166,269516,True
785,269517,True
7174,269518,True
8910,269519,True
1745,269520,True
288,269521,True
2034,269522,True
8536,269523,True
2918,269524,True
9127,269525,False
489,269526,True
4938,269527,True
6863,269528,True
7659,269529,False
336,269530,True
6045,269531,True
2315,269532,True
3421,269533,True
1357,269534,True
9079,269535,True
2993,269536,True
8591,269537,False
2767,269538,True
3373,269539,True
3324,269540,True
8188,269541,True
3764,269542,True
246,269543,True
616,269544,True
9907,269545,True
3575,269546,True
7227,269547,True
8469,269548,True
3773,269549,True
728,269550,True
2239,269551,True
4941,269552,True
4796,269553,True
8870,269554,True
8084,269555,True
5671,269556,True
7611,269557,True
1957,269558,True
9781,269559,True
7703,269560,True
9354,269561,False
3113,269562,True
9486,269563,True
1678,269564,True
8298,269565,True
1018,269566,True
1526,269567,True
1099,269568,True
2312,269569,True
7763,269570,True
8003,269571,True
5599,269572,True
1659,269573,False
6998,269574,False
4721,269575,True
2157,269576,True
1238,269577,True
212,269578,True
2139,269579,True
396,269580,True
7157,269581,True
4052,269582,True
6517,269583,True
1453,269584,True
7552,269585,False
2482,269586,True
5845,269587,True
3793,269588,True
2261,269589,True
2253,269590,True
8340,269591,True
5955,269592,True
2759,269593,True
6192,269594,True
2865,269595,True
4228,269596,True
3461,269597,True
6206,269598,True
5399,269599,False
5659,269600,True
333,269601,True
6227,269602,True
6310,269603,True
9350,269604,True
1736,269605,True
408,269606,True
9864,269607,True
2625,269608,True
4065,269609,True
8406,269610,True
3747,269611,True
5458,269612,True
2870,269613,True
3657,269614,True
7032,269615,True
8871,269616,True
4976,269617,False
9273,269618,True
9038,269619,True
6123,269620,True
8205,269621,True
4545,269622,True
3182,269623,False
5726,269624,False
4694,269625,True
4591,269626,True
6964,269627,True
9389,269628,True
6955,269629,True
2367,269630,True
3185,269631,True
5688,269632,True
3214,269633,True
6864,269634,True
1272,269635,True
536,269636,True
5135,269637,True
3887,269638,True
8476,269639,True
486,269640,False
4501,269641,True
6659,269642,True
2607,269643,True
3705,269644,True
9852,269645,True
2114,269646,True
5141,269647,True
4942,269648,True
1331,269649,False
4829,269650,True
3157,269651,True
9678,269652,True
9319,269653,True
1320,269654,True
5255,269655,True
2683,269656,True
4148,269657,False
2284,269658,False
7160,269659,True
9134,269660,True
6624,269661,True
7080,269662,True
978,269663,False
8993,269664,True
626,269665,True
6917,269666,True
7913,269667,True
3816,269668,True
4395,269669,True
9237,269670,True
5065,269671,True
3057,269672,True
1651,269673,True
6213,269674,True
6330,269675,True
6881,269676,True
8717,269677,True
6315,269678,True
3527,269679,True
8573,269680,True
3719,269681,True
9631,269682,True
6640,269683,True
5996,269684,True
1837,269685,True
1333,269686,True
7513,269687,True
5826,269688,False
9826,269689,True
7074,269690,True
2657,269691,True
531,269692,True
9301,269693,True
3869,269694,True
5554,269695,True
2519,269696,True
5516,269697,True
1294,269698,True
8294,269699,True
3431,269700,True
5518,269701,True
2782,269702,True
5630,269703,True
1119,269704,True
1123,269705,True
9272,269706,True
5443,269707,True
7254,269708,True
2358,269709,False
9337,269710,True
7631,269711,False
1715,269712,True
1552,269713,True
6941,269714,True
6591,269715,True
2869,269716,False
2218,269717,True
9476,269718,True
5269,269719,True
2992,269720,False
2648,269721,True
1415,269722,False
8779,269723,True
7091,269724,True
382,269725,True
8403,269726,True
7133,269727,True
1187,269728,True
3105,269729,True
6387,269730,True
2950,269731,True
5597,269732,True
1219,269733,True
6940,269734,True
8854,269735,True
2558,269736,True
5352,269737,True
6117,269738,True
8684,269739,False
1060,269740,True
19,269741,True
8169,269742,False
4141,269743,True
6445,269744,True
2022,269745,True
3007,269746,True
9736,269747,True
5203,269748,True
693,269749,True
4109,269750,True
3045,269751,True
7987,269752,True
2966,269753,True
2487,269754,True
3114,269755,True
4760,269756,True
3011,269757,True
1611,269758,True
9515,269759,True
617,269760,False
6927,269761,True
6097,269762,True
5526,269763,True
6453,269764,True
2501,269765,True
4542,269766,True
3353,269767,True
7452,269768,True
367,269769,True
2055,269770,True
8020,269771,True
3811,269772,True
6438,269773,True
141,269774,True
2017,269775,True
2790,269776,True
7777,269777,True
5364,269778,True
7889,269779,True
8550,269780,True
854,269781,True
1595,269782,True
5690,269783,True
7548,269784,True
8836,269785,True
9858,269786,True
6855,269787,True
8170,269788,True
3367,269789,True
7944,269790,True
6776,269791,True
4417,269792,True
1553,269793,True
6289,269794,True
5907,269795,True
7476,269796,True
2376,269797,False
3789,269798,True
5145,269799,True
7953,269800,True
1484,269801,True
2228,269802,True
7251,269803,True
6586,269804,True
1854,269805,True
9259,269806,True
2565,269807,True
9374,269808,True
9974,269809,True
4912,269810,False
3556,269811,True
575,269812,True
6768,269813,True
4333,269814,False
1881,269815,True
8553,269816,True
2395,269817,True
7038,269818,True
7473,269819,True
1906,269820,True
8293,269821,True
2290,269822,False
8173,269823,True
8026,269824,True
6584,269825,True
5777,269826,False
2418,269827,True
3150,269828,True
5746,269829,True
6260,269830,True
7218,269831,True
7089,269832,True
9506,269833,False
8141,269834,True
4572,269835,True
3685,269836,True
5271,269837,True
1519,269838,True
808,269839,False
2757,269840,True
6307,269841,True
6971,269842,True
4504,269843,True
5007,269844,True
5563,269845,True
5219,269846,True
7398,269847,True
7844,269848,True
8326,269849,True
9501,269850,True
769,269851,True
8690,269852,True
5589,269853,True
8393,269854,True
8885,269855,True
5638,269856,True
5541,269857,False
6010,269858,True
588,269859,True
2564,269860,True
313,269861,True
2092,269862,True
5002,269863,True
8919,269864,True
2385,269865,True
3536,269866,True
4581,269867,True
385,269868,True
7483,269869,True
1942,269870,False
3082,269871,True
5317,269872,False
1544,269873,True
2422,269874,True
4404,269875,True
5846,269876,True
7103,269877,True
9773,269878,True
8948,269879,True
7465,269880,True
935,269881,True
9341,269882,True
7477,269883,True
3450,269884,True
1103,269885,True
1847,269886,True
6500,269887,False
4261,269888,True
3707,269889,True
3463,269890,True
5411,269891,True
6080,269892,False
8815,269893,True
5175,269894,True
3740,269895,True
1863,269896,True
2933,269897,True
611,269898,True
3872,269899,False
5105,269900,True
3203,269901,True
2467,269902,True
8751,269903,True
9228,269904,True
9492,269905,True
9780,269906,True
5700,269907,True
5997,269908,True
7098,269909,True
2012,269910,True
6058,269911,True
1675,269912,True
1855,269913,True
8577,269914,True
445,269915,True
2912,269916,True
6936,269917,True
6186,269918,True
820,269919,True
3771,269920,True
4280,269921,True
6486,269922,True
1801,269923,True
3638,269924,True
6536,269925,True
4513,269926,True
8876,269927,True
9820,269928,True
7480,269929,True
9817,269930,True
8484,269931,True
2504,269932,False
2188,269933,True
4341,269934,True
1159,269935,True
991,269936,False
4610,269937,True
4188,269938,False
8516,269939,True
9034,269940,True
631,269941,True
8056,269942,False
8549,269943,True
7231,269944,False
7296,269945,True
1131,269946,True
7062,269947,True
3557,269948,False
1332,269949,True
9183,269950,True
5213,269951,True
9590,269952,True
113,269953,True
1422,269954,True
8663,269955,True
3221,269956,False
7360,269957,True
8061,269958,True
3340,269959,True
5459,269960,True
3755,269961,True
5022,269962,True
3538,269963,True
4518,269964,False
2694,269965,True
7642,269966,True
1947,269967,True
1845,269968,True
3525,269969,True
3846,269970,True
2845,269971,True
3184,269972,True
4073,269973,True
2179,269974,True
2458,269975,True
4685,269976,True
7242,269977,False
2587,269978,True
8877,269979,True
4708,269980,True
8045,269981,False
3981,269982,True
8266,269983,True
3910,269984,True
610,269985,True
9379,269986,True
1089,269987,True
7320,269988,True
3697,269989,True
3260,269990,True
6707,269991,False
1221,269992,True
4281,269993,True
878,269994,True
1389,269995,True
292,269996,True
7377,269997,True
1680,269998,True
4613,269999,True
1718,270000,True
3925,270000,True
1298,270001,True
8226,270002,False
6952,270003,True
9308,270004,True
8040,270005,True
3914,270006,True
5686,270007,True
4176,270008,True
1193,270009,True
4059,270010,True
4304,270011,True
4330,270012,True
1831,270013,True
9658,270014,True
3142,270015,True
5339,270016,True
1896,270017,True
1926,270018,True
2246,270019,True
6887,270020,True
3859,270021,True
877,270022,True
4312,270023,True
3648,270024,True
7543,270025,True
5528,270026,True
1856,270027,True
8719,270028,False
5507,270029,True
4707,270030,True
8557,270031,True
3697,270032,True
1724,270033,True
2917,270034,True
8058,270035,True
3523,270036,False
4354,270037,False
5871,270038,True
5321,270039,True
8769,270040,True
204,270041,True
4182,270042,True
304,270043,True
7570,270044,True
1271,270045,True
2384,270046,True
625,270047,True
5388,270048,False
3533,270049,True
5046,270050,True
2720,270051,True
4419,270052,True
4591,270053,True
745,270054,False
38,270055,True
811,270056,True
6991,270057,True
9495,270058,True
4070,270059,True
3981,270060,False
7900,270061,True
6726,270062,True
2458,270063,True
7180,270064,True
2513,270065,True
6352,270066,True
6902,270067,True
2386,270068,True
9489,270069,True
9754,270070,True
956,270071,True
5360,270072,True
6259,270073,True
8332,270074,True
5922,270075,True
5491,270076,True
1287,270077,True
6312,270078,True
3210,270079,True
2597,270080,True
8489,270081,True
7907,270082,True
7698,270083,True
5069,270084,True
846,270085,True
5669,270086,True
7466,270087,True
1568,270088,True
1434,270089,True
7791,270090,True
9208,270091,True
4378,270092,True
5943,270093,True
4057,270094,True
4069,270095,True
5196,270096,True
8261,270097,True
4159,270098,True
5579,270099,True
3385,270100,False
8228,270101,True
4854,270102,True
2139,270103,True
3660,270104,True
3905,270105,True
7547,270106,True
1791,270107,True
7148,270108,True
6762,270109,True
2206,270110,True
2536,270111,True
9514,270112,True
9402,270113,True
6714,270114,True
4174,270115,False
9144,270116,True
8752,270117,True
7362,270118,True
7843,270119,True
8915,270120,True
8894,270121,True
8006,270122,True
6132,270123,True
6944,270124,True
2713,270125,True
9250,270126,True
2251,270127,True
4583,270128,True
2020,270129,True
7481,270130,True
7465,270131,True
1972,270132,True
8168,270133,True
4056,270134,True
9002,270135,False
3507,270136,True
6969,270137,False
3196,270138,True
8946,270139,True
350,270140,True
8111,270141,True
7846,270142,False
6930,270143,True
6014,270144,True
9023,270145,False
7106,270146,True
6295,270147,True
7330,270148,False
1904,270149,True
9355,270150,True
8306,270151,True
2989,270152,True
2535,270153,True
3519,270154,True
5622,270155,True
1930,270156,True
6819,270157,True
3789,270158,False
3538,270159,True
813,270160,True
9987,270161,True
9645,270162,False
1882,270163,True
926,270164,True
6718,270165,True
314,270166,True
2328,270167,True
9032,270168,True
8722,270169,True
8364,270170,True
3387,270171,True
4864,270172,True
860,270173,True
6696,270174,True
1818,270175,False
1557,270176,True
6309,270177,True
7475,270178,True
7616,270179,True
2414,270180,True
1542,270181,True
1415,270182,True
3386,270183,True
7453,270184,True
1484,270185,True
7575,270186,True
4103,270187,True
9344,270188,True
80,270189,True
8004,270190,True
170,270191,True
8066,270192,True
2376,270193,True
4774,270194,True
3307,270195,True
7233,270196,True
3165,270197,True
3742,270198,True
5460,270199,True
7000,270200,True
6316,270201,True
6269,270202,True
2194,270203,True
8554,270204,False
9369,270205,True
6196,270206,False
875,270207,True
7584,270208,False
2618,270209,True
2033,270210,True
8236,270211,True
777,270212,True
2954,270213,True
3942,270214,True
1664,270215,True
4122,270216,True
2396,270217,True
8192,270218,True
9470,270219,True
6293,270220,False
1628,270221,True
1057,270222,True
8130,270223,True
5665,270224,True
2382,270225,True
2156,270226,True
8829,270227,True
5844,270228,True
754,270229,True
7644,270230,True
883,270231,True
8173,270232,True
7894,270233,True
7338,270234,True
4920,270235,True
5045,270236,True
6381,270237,True
4040,270238,True
9107,270239,True
3430,270240,True
3937,270241,True
4165,270242,True
9644,270243,True
1248,270244,True
9727,270245,True
929,270246,True
5890,270247,True
4451,270248,True
4619,270249,True
4403,270250,True
9267,270251,True
5833,270252,True
2945,270253,False
2560,270254,True
728,270255,True
8899,270256,True
8341,270257,True
1616,270258,True
5577,270259,True
5884,270260,True
8645,270261,True
8760,270262,True
8028,270263,True
4390,270264,True
5426,270265,True
8367,270266,True
3099,270267,True
4651,270268,True
6027,270269,True
102,270270,True
7246,270271,False
4714,270272,True
6371,270273,True
4876,270274,True
1722,270275,True
464,270276,True
4896,270277,True
8798,270278,True
2413,270279,True
4692,270280,True
1047,270281,True
6640,270282,True
2909,270283,True
7726,270284,True
9086,270285,True
3656,270286,True
7819,270287,True
6555,270288,True
7914,270289,True
9010,270290,True
3910,270291,True
349,270292,True
5917,270293,True
1820,270294,True
8050,270295,True
207,270296,True
5690,270297,True
3813,270298,True
4432,270299,True
5258,270300,True
3902,270301,True
6121,270302,True
1431,270303,True
1014,270304,True
9104,270305,True
4588,270306,True
9725,270307,False
1312,270308,False
6808,270309,True
7865,270310,True
586,270311,False
8266,270312,True
1026,270313,True
1164,270314,True
4009,270315,True
2962,270316,False
8297,270317,True
5481,270318,True
5330,270319,True
6346,270320,False
1101,270321,True
9440,270322,True
9528,270323,True
8994,270324,True
2533,270325,True
2412,270326,True
9731,270327,True
9617,270328,True
1460,270329,True
6173,270330,True
4271,270331,True
7773,270332,True
666,270333,False
9980,270334,True
5032,270335,True
8988,270336,True
2588,270337,False
8754,270338,True
9661,270339,True
9755,270340,True
5857,270341,True
5285,270342,True
6727,270343,True
6083,270344,True
7061,270345,True
7772,270346,True
2346,270347,True
430,270348,True
7521,270349,True
4024,270350,False
1003,270351,True
8643,270352,True
8316,270353,True
7861,270354,True
551,270355,True
5431,270356,True
5527,270357,True
9195,270358,True
1772,270359,True
1191,270360,True
5391,270361,True
9518,270362,True
7646,270363,True
474,270364,True
8284,270365,True
7552,270366,True
8170,270367,True
2494,270368,False
8378,270369,True
3069,270370,True
146,270371,True
6233,270372,True
9965,270373,True
3159,270374,False
4988,270375,True
1093,270376,True
3291,270377,True
3900,270378,True
5313,270379,True
4825,270380,True
4175,270381,True
7703,270382,True
996,270383,False
6148,270384,True
2859,270385,True
9930,270386,True
8742,270387,True
8768,270388,True
5247,270389,True
6702,270390,True
2405,270391,True
9812,270392,True
1497,270393,True
3501,270394,True
9310,270395,False
7805,270396,True
5011,270397,False
8290,270398,True
1577,270399,True
447,270400,True
7197,270401,True
5444,270402,True
2452,270403,True
2775,270404,True
6351,270405,True
1387,270406,True
7597,270407,True
5442,270408,True
4362,270409,True
291,270410,True
283,270411,True
4955,270412,True
2186,270413,True
4888,270414,True
1368,270415,True
6417,270416,False
2648,270417,True
2047,270418,True
7439,270419,False
4913,270420,True
7652,270421,True
3002,270422,True
4910,270423,True
6815,270424,True
9298,270425,True
5249,270426,True
4359,270427,True
6124,270428,True
8373,270429,True
2938,270430,True
3083,270431,True
1793,270432,True
5633,270433,True
9019,270434,False
8244,270435,True
2322,270436,True
3647,270437,True
9067,270438,True
3222,270439,False
4472,270440,True
3863,270441,True
7494,270442,True
3848,270443,True
1112,270444,True
9191,270445,False
7239,270446,True
3275,270447,True
5571,270448,False
1962,270449,True
9317,270450,True
3832,270451,True
6427,270452,True
7553,270453,True
7721,270454,True
5612,270455,True
9146,270456,True
7888,270457,True
10000,270458,True
4565,270459,True
8574,270460,True
4997,270461,True
3667,270462,True
7874,270463,True
2522,270464,True
4846,270465,True
6190,270466,True
3608,270467,True
3773,270468,True
78,270469,True
7905,270470,True
3779,270471,True
3121,270472,True
1458,270473,False
6748,270474,True
3458,270475,False
2182,270476,True
8503,270477,True
5019,270478,True
6853,270479,True
2244,270480,True
7682,270481,True
315,270482,True
1109,270483,True
9656,270484,True
6208,270485,True
5359,270486,False
5051,270487,True
2704,270488,True
4105,270489,False
6668,270490,True
3869,270491,True
3304,270492,True
4085,270493,True
2357,270494,True
8858,270495,True
4233,270496,True
3643,270497,True
1325,270498,True
750,270499,True
6914,270500,True
9713,270501,True
9366,270502,True
7043,270503,True
8267,270504,True
1227,270505,True
4941,270506,False
3267,270507,True
7178,270508,True
1740,270509,True
7420,270510,True
8011,270511,True
3511,270512,True
9491,270513,True
2118,270514,True
9272,270515,True
6283,270516,True
7970,270517,True
70,270518,True
2120,270519,True
1118,270520,False
6477,270521,True
4984,270522,False
6582,270523,True
5233,270524,True
3213,270525,True
2455,270526,True
9561,270527,False
6076,270528,True
8386,270529,True
7378,270530,True
4230,270531,False
5846,270532,True
4318,270533,False
6306,270534,True
7573,270535,True
7254,270536,True
2292,270537,True
1857,270538,False
7562,270539,True
2734,270540,True
93,270541,True
4859,270542,True
1008,270543,True
1269,270544,True
1660,270545,True
18,270546,True
6266,270547,True
7891,270548,True
250,270549,True
963,270550,True
7627,270551,True
5525,270552,True
8414,270553,False
2696,270554,True
8303,270555,True
4935,270556,True
2421,270557,True
5349,270558,True
7392,270559,True
9139,270560,True
4898,270561,True
8227,270562,True
5381,270563,True
1794,270564,False
4167,270565,True
6167,270566,True
8299,270567,True
6218,270568,True
390,270569,True
5737,270570,True
850,270571,True
2891,270572,True
1492,270573,False
3636,270574,True
2213,270575,True
5987,270576,True
3819,270577,False
7185,270578,True
7998,270579,True
5546,270580,True
9028,270581,True
9901,270582,True
9686,270583,True
1873,270584,True
6034,270585,True
6163,270586,True
4259,270587,True
8317,270588,True
7986,270589,True
9304,270590,True
9021,270591,True
2860,270592,True
8792,270593,True
5956,270594,True
5640,270595,True
2006,270596,True
5454,270597,False
8469,270598,True
2463,270599,True
8732,270600,True
4874,270601,False
4544,270602,True
8776,270603,True
9853,270604,True
7578,270605,True
2918,270606,True
737,270607,True
7969,270608,True
2498,270609,True
2767,270610,True
8654,270611,True
6004,270612,True
9546,270613,True
601,270614,True
8258,270615,True
1747,270616,True
4280,270617,True
9827,270618,True
3711,270619,True
4670,270620,True
6736,270621,False
7115,270622,True
3705,270623,True
6100,270624,True
751,270625,True
5910,270626,True
4995,270627,True
4561,270628,False
1868,270629,True
8593,270630,False
8029,270631,True
8647,270632,True
2608,270633,True
1986,270634,True
2894,270635,True
2087,270636,True
6742,270637,True
6225,270638,True
3114,270639,False
8743,270640,True
8690,270641,True
6441,270642,True
12,270643,True
5506,270644,True
6185,270645,True
1576,270646,True
3316,270647,True
90,270648,True
653,270649,True
1803,270650,True
302,270651,True
9407,270652,True
5021,270653,True
9543,270654,True
7795,270655,True
6001,270656,True
8779,270657,True
9867,270658,True
7447,270659,True
3105,270660,True
2512,270661,True
9720,270662,True
3260,270663,True
2144,270664,True
8181,270665,True
6263,270666,False
3867,270667,True
1680,270668,True
3091,270669,True
